movieId,title,genres,diretor,atores,poster,backdrop
406,Federal Hill (1994),Drama,Michael Corrente,"Nicholas Turturro, Anthony DeSando, Libby Langdon, Frank Vincent, Michael Raynor",/qChLfULhgAhWHG9LbcBIv80r32i.jpg,
407,In the Mouth of Madness (1995),Horror|Thriller,John Carpenter,"Sam Neill, Julie Carmen, Jürgen Prochnow, David Warner, John Glover",/msh4tEUzbnEqlHcFOUH4O0Zti8r.jpg,/uofxTi1d3IIAdRdyzKl5se5PGf1.jpg
408,8 Seconds (1994),Drama,John G. Avildsen,"Luke Perry, Stephen Baldwin, Red Mitchell, Cynthia Geary, James Rebhorn",/wqKVkOveZrK6zwfrptGLVPmnMpR.jpg,/fO2ulA6piUHhKDSiQvC1ulYwZgR.jpg
409,Above the Rim (1994),Crime|Drama,Jeff Pollack,"Duane Martin, Tupac Shakur, Bernie Mac, Marlon Wayans, Leon",/56NFHuZXdgZbVxvCyYw92E5uLQa.jpg,/vEBGkO0D8Feh7jpwZGZ4UqEZZxQ.jpg
410,Addams Family Values (1993),Children|Comedy|Fantasy,Barry Sonnenfeld,"Anjelica Huston, Raúl Juliá, Christopher Lloyd, Joan Cusack, Christina Ricci",/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg,/sZhTfYouKM1iV3rVbgIVEQFQogA.jpg
412,"Age of Innocence, The (1993)",Drama,Martin Scorsese,"Daniel Day-Lewis, Michelle Pfeiffer, Winona Ryder, Alexis Smith, Geraldine Chaplin",/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg,/kMJlMlf1jYdk7L7YTSi231rjBtk.jpg
413,Airheads (1994),Comedy,Michael Lehmann,"Brendan Fraser, Steve Buscemi, Adam Sandler, Joe Mantegna, Chris Farley",/4xPG8pPMyeoec48gKWbbC85EC8j.jpg,/tkMVZc8JbOtRhzOsxph9jDVquq9.jpg
414,"Air Up There, The (1994)",Comedy,Paul Michael Glaser,"Kevin Bacon, Charles Gitonga Maina, Yolanda Vazquez, Mabutho 'Kid' Sithole, Sean McCann",/lY1yhtg0DRaMTzclYCXo0sP1kAV.jpg,/z25QroFHstdSqVuQfeGqpLu49DK.jpg
415,Another Stakeout (1993),Comedy|Thriller,John Badham,"Richard Dreyfuss, Emilio Estevez, Rosie O'Donnell, Dennis Farina, Miguel Ferrer",/hBItFUmCrRS1mel0TM69ymBD79k.jpg,/eBA3K1Vdh1UuagOu6KMzPrxw7EU.jpg
416,Bad Girls (1994),Western,Jonathan Kaplan,"Madeleine Stowe, Mary Stuart Masterson, Andie MacDowell, Drew Barrymore, James Russo",/cXY79luLXt2dzUP2Tx601zpZFzK.jpg,/lliLm5qfg8lbTCMHSuZ2Dup5HCM.jpg
417,Barcelona (1994),Comedy|Romance,Whit Stillman,"Taylor Nichols, Chris Eigeman, Tushka Bergen, Mira Sorvino, Pep Munné",/7dgX3naR9EsFMvQhwHY8My6r5FR.jpg,/gyP4rLbexXLpXIBigzxGPJfZ3G9.jpg
418,Being Human (1993),Drama,Bill Forsyth,"Robin Williams, Theresa Russell, John Turturro, Anna Galiena, Vincent D'Onofrio",/1OJilNyyJPH3es0HZzebJjuPJua.jpg,/sEG0GBeOfP4abiIT3CoL1LKo4gm.jpg
419,"Beverly Hillbillies, The (1993)",Comedy,Penelope Spheeris,"Jim Varney, Diedrich Bader, Erika Eleniak, Cloris Leachman, Lily Tomlin",/refYLEQvzkY63i2IHronCPQODex.jpg,/jogunsbDpMehAPdeLdt6puRJAwB.jpg
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,John Landis,"Eddie Murphy, Judge Reinhold, Héctor Elizondo, Timothy Carhart, John Saxon",/7vIpCkgGEfk5LZwm78nMxswLJRH.jpg,/yrzJZwLW41fEnEgav4vyhUpGb4k.jpg
421,Black Beauty (1994),Adventure|Children|Drama,Caroline Thompson,"Alan Cumming, Docs Keepin Time, Sean Bean, David Thewlis, Jim Carter",/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg,/o9AEP2Z8Ez1DlbYIrxJl2URj4L8.jpg
422,Blink (1994),Thriller,Michael Apted,"Madeleine Stowe, Aidan Quinn, James Remar, Peter Friedman, Bruce A. Young",/wP6dfv85SQLogoNguUd6jO1A4be.jpg,/1Gj5fEY9UuNKm9551wnhmKqy047.jpg
423,Blown Away (1994),Action|Thriller,Stephen Hopkins,"Jeff Bridges, Tommy Lee Jones, Suzy Amis, Lloyd Bridges, Forest Whitaker",/fD23iryzdjfRU05nQAQriD0A3AR.jpg,/8d6kHxFAIE2P54WpxAssgpm5W0Z.jpg
424,Blue Chips (1994),Drama,William Friedkin,"Nick Nolte, Shaquille O'Neal, Mary McDonnell, Ed O'Neill, J.T. Walsh",/tO71i4Ob64tchCRBB5MoqonPKAF.jpg,/y9EqhIvXtvKOFLZMSZL3jHybXvZ.jpg
425,Blue Sky (1994),Drama|Romance,Tony Richardson,"Jessica Lange, Tommy Lee Jones, Powers Boothe, Carrie Snodgress, Amy Locane",/zG40OnO4Y98lo1iDHyFo5TaZyP1.jpg,/mcFAhNqy9N2EkHAHcPOUfEEvomJ.jpg
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,Abel Ferrara,"Terry Kinney, Meg Tilly, Gabrielle Anwar, Reilly Murphy, Billy Wirth",/s8WdtuOBvfEsuPtbQVpNfEgd5aR.jpg,/7UlPokDtGNbz7TTdDE1QYFlaMYm.jpg
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,Jennifer Lynch,"Julian Sands, Sherilyn Fenn, Bill Paxton, Art Garfunkel, Betsy Clark",/vgs0h94IllpZRheIjBTonjR7Zf2.jpg,/lUJQIpDsnhicKAN7jIt6fqgE0WZ.jpg
428,"Bronx Tale, A (1993)",Drama,Robert De Niro,"Robert De Niro, Chazz Palminteri, Lillo Brancato, Francis Capra, Taral Hicks",/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,/ggzzn1Hf4zBz1VVywpQhGtDxKtA.jpg
429,Cabin Boy (1994),Comedy,Adam Resnick,"Chris Elliott, Ritch Brinkley, James Gammon, Brian Doyle-Murray, Brion James",/xy2BzE3siqU67VQCQ2k4xideNNM.jpg,/fTvDZ46fRW9zcz5myEBuE5Dp6SS.jpg
430,Calendar Girl (1993),Comedy|Drama,John Whitesell,"Gabriel Olds, Jason Priestley, Jerry O'Connell, Joe Pantoliano, Steve Railsback",/ljSqZTl5oophHsH1Qtyv7AF2BW6.jpg,/55sNqPoGPyVCkNNA2W8KquRL9uD.jpg
431,Carlito's Way (1993),Crime|Drama,Brian De Palma,"Al Pacino, Sean Penn, Penelope Ann Miller, John Leguizamo, Ingrid Rogers",/g6D7mjQtndu768cusGmoEQY9fTB.jpg,/9s4ZDw0j6qByLgwJtUsRcepBXSw.jpg
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,Paul Weiland,"Billy Crystal, Daniel Stern, Jon Lovitz, Jack Palance, Patricia Wettig",/gh0lsyJARglhpbKmnY8i8M7V5bI.jpg,/kuq99XpsY2wyI0yMMNjK5pTLafY.jpg
433,Clean Slate (1994),Comedy,Mick Jackson,"Dana Carvey, Valeria Golino, James Earl Jones, Kevin Pollak, Michael Gambon",/kAYsvQvBVshLHGTIDGHcj9jTJq0.jpg,/qt3upsZUFpDGLZRyDTXR4xkLNbs.jpg
434,Cliffhanger (1993),Action|Adventure|Thriller,Renny Harlin,"Sylvester Stallone, John Lithgow, Michael Rooker, Janine Turner, Rex Linn",/b28DOM54OHb1c7Lsk6Nu7Kwuonj.jpg,/hPTaANKrpghMQeRIOcPJbJA4Yia.jpg
435,Coneheads (1993),Comedy|Sci-Fi,Steve Barron,"Dan Aykroyd, Jane Curtin, Michael McKean, Laraine Newman, Jason Alexander",/vlpQnf0rl0FpMjWLS0TNd8Bog2F.jpg,/rZs0mp3P228o66dg6KljxSmJGJP.jpg
436,Color of Night (1994),Drama|Thriller,Richard Rush,"Bruce Willis, Jane March, Rubén Blades, Lesley Ann Warren, Scott Bakula",/w1OBPkf3BxeC7543YzFwiKIwBFJ.jpg,/3yFGxAMXvfsVWIEmzRbntELcdkw.jpg
437,Cops and Robbersons (1994),Comedy,Michael Ritchie,"Chevy Chase, Jack Palance, Dianne Wiest, Robert Davi, David Barry Gray",/wnkWgFU5UcLwbExCp1YtCg5Ox4E.jpg,/or1yV4hqs8X2sDsFhGXSR8Vc8YM.jpg
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,Gregg Champion,"Woody Harrelson, Kiefer Sutherland, Dylan McDermott, Ernie Hudson, Marg Helgenberger",/5oBVSzbWD85zRCKIWm0KvhypUZU.jpg,/iI8vFLKngsJ2iJhNYmRdpOAyLiB.jpg
440,Dave (1993),Comedy|Romance,Ivan Reitman,"Kevin Kline, Sigourney Weaver, Frank Langella, Kevin Dunn, Ving Rhames",/n7wQlcexeER5bW7DvV8sji2vRRH.jpg,/lpBqjU3OyG9DnIy5BHt0zNw8n0q.jpg
441,Dazed and Confused (1993),Comedy,Richard Linklater,"Jason London, Matthew McConaughey, Joey Lauren Adams, Rory Cochrane, Wiley Wiggins",/msG9awbLhVZwv1Eh9Ge7SofMexW.jpg,/iNNm00fWqHnlEI1O0KCTivzcPEw.jpg
442,Demolition Man (1993),Action|Adventure|Sci-Fi,Marco Brambilla,"Sylvester Stallone, Wesley Snipes, Sandra Bullock, Nigel Hawthorne, Benjamin Bratt",/dq6AmlVFo92PRuoLCcIyFdoRuxf.jpg,/4pl165EUdvveHCr4J4YcHVA1MnD.jpg
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,Gus Van Sant,"Uma Thurman, Lorraine Bracco, Pat Morita, Angie Dickinson, Keanu Reeves",/20x8nm0nPXkYv04COAHFA2AHyAl.jpg,/bR54Rc8r3voUdxX5RkzBOpQGtFc.jpg
445,Fatal Instinct (1993),Comedy,Carl Reiner,"Armand Assante, Sherilyn Fenn, Kate Nelligan, Sean Young, Christopher McDonald",/syewFnehGbbya5BdxoHLzrcm5Ne.jpg,/mTJHunR5Fr62OsPcTrPrw3YWTAS.jpg
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,Chen Kaige,"Leslie Cheung, Zhang Fengyi, Gong Li, Lü Qi, Ying Da",/f54hNIiHNINw3JiUJB2XaQl5wCN.jpg,/bBiZN1epQTu3F8iFLBuMhc4TRzr.jpg
448,Fearless (1993),Drama,Peter Weir,"Jeff Bridges, Isabella Rossellini, Rosie Perez, Tom Hulce, John Turturro",/sFhzvwgv04VUmedB7pOO4cMP9xq.jpg,/auKXOVH7znRHb8rl7DAS3c98hp4.jpg
449,Fear of a Black Hat (1994),Comedy,Rusty Cundieff,"Larry B. Scott, Mark Christopher Lawrence, Rusty Cundieff, Kasi Lemmons, G. Smokey Campbell",/4goFB3XTrh4sKumpXkvbdlZZAo8.jpg,/5ezE1ThLm4zLUX9VbXFXlXFePwt.jpg
450,With Honors (1994),Comedy|Drama,Alek Keshishian,"Joe Pesci, Brendan Fraser, Moira Kelly, Patrick Dempsey, Josh Hamilton",/eWJ2Y7CRvlv1KVfAJGRcH95i1pY.jpg,/m0m0ikotUirpFBRuqjfXA738CMc.jpg
451,Flesh and Bone (1993),Drama|Mystery|Romance,Steve Kloves,"Meg Ryan, Dennis Quaid, James Caan, Gwyneth Paltrow, Julia McNeal",/gNaZSODlVRiQltGWjS8vQZEYJTq.jpg,/foyYGZj8nN1WjAwtzjRrGNwRPC0.jpg
452,Widows' Peak (1994),Drama,John Irvin,"Mia Farrow, Joan Plowright, Natasha Richardson, Adrian Dunbar, Jim Broadbent",/xXyVUwvJesJJChzpvn7xj5cAOfm.jpg,/a1FpItDtzTDBGBEy2MWYRyc8DDk.jpg
453,For Love or Money (1993),Comedy|Romance,Barry Sonnenfeld,"Michael J. Fox, Gabrielle Anwar, Anthony Higgins, Fyvush Finkel, Sandra Reaves-Phillips",/cXkkdmC0EJxZ1JuN1RBHwqktxiT.jpg,/8NFWr88wGzbKEMU9EQAqTYYMQmm.jpg
454,"Firm, The (1993)",Drama|Thriller,Sydney Pollack,"Tom Cruise, Jeanne Tripplehorn, Gene Hackman, Hal Holbrook, Terry Kinney",/kFexXCzidkm4LwlgZqxsJsDQB5v.jpg,/jlUTfePS1XRyMpgZvjFvDk7yEi0.jpg
455,Free Willy (1993),Adventure|Children|Drama,Simon Wincer,"Jason James Richter, Keiko, Lori Petty, August Schellenberg, Michael Madsen",/9iBgd9gi9ztWiVcYSG6zl8wDFBN.jpg,/mXkUfzJfdWx9y4Zlm7wsvQ0uvYo.jpg
456,Fresh (1994),Crime|Drama|Thriller,Boaz Yakin,"Sean Nelson, Giancarlo Esposito, Samuel L. Jackson, N'Bushe Wright, Ron Brice",/uXRIIUzjDZZdWR2cUzPJ9eAqaHv.jpg,/rg0E4KETgFagjmoaucTnYDeWNVk.jpg
457,"Fugitive, The (1993)",Thriller,Andrew Davis,"Harrison Ford, Tommy Lee Jones, Joe Pantoliano, Jeroen Krabbé, Daniel Roebuck",/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg,/7WVRxZ7KZmzoHnUkAjnEFT4o6Dw.jpg
458,Geronimo: An American Legend (1993),Drama|Western,Walter Hill,"Jason Patric, Gene Hackman, Robert Duvall, Wes Studi, Matt Damon",/9FNuwnhHngkblD6eVRXnmJN8kQq.jpg,/6YSj3paJAn3p6F6cyfSdgLncFTQ.jpg
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,Roger Donaldson,"Alec Baldwin, Kim Basinger, Michael Madsen, James Woods, David Morse",/ftbdJTJi6mR5iZV5ESJWv8f8pWN.jpg,/zwr45axiNqYhTs6IO4wjNOMp054.jpg
460,Getting Even with Dad (1994),Comedy,Howard Deutch,"Macaulay Culkin, Ted Danson, Glenne Headly, Saul Rubinek, Gailard Sartain",/txsmdQqbgSz5Zu3rgd9fglMqKA4.jpg,/570uxNdyVeeeEQ8Hi8R0tFJPomJ.jpg
461,Go Fish (1994),Drama|Romance,Rose Troche,"Guinevere Turner, V.S. Brodie, T. Wendy McMillan, Migdalia Melendez, Anastasia Sharp",/wWSqWcTQpedYn0ZMJ06PqSmJUxb.jpg,/yu3boJ3VvHGStgCMBxYqzyOaBgA.jpg
464,Hard Target (1993),Action|Adventure|Crime|Thriller,John Woo,"Jean-Claude Van Damme, Arnold Vosloo, Lance Henriksen, Yancy Butler, Sven-Ole Thorsen",/mXCM7pmUFUGp7QzSmare3RITe6n.jpg,/4IRHnS9Ljvb4tGI2SGaSiQikcaE.jpg
466,Hot Shots! Part Deux (1993),Action|Comedy|War,Jim Abrahams,"Charlie Sheen, Lloyd Bridges, Valeria Golino, Richard Crenna, Rowan Atkinson",/zh9EGK970GHo10ETclWBOjZVUOK.jpg,/lKoEEg7Nf1FUPSzRR0oMtPIqiyX.jpg
467,Live Nude Girls (1995),Comedy,Julianna Lavin,"Dana Delany, Kim Cattrall, Cynthia Stevenson, Laila Robins, Lora Zane",/vg9piYFtCTHep2V5EmLjwsYMzn2.jpg,/tflrcWltHuZ15pxrhHFZovPLGQs.jpg
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,Christopher Monger,"Hugh Grant, Tara Fitzgerald, Colm Meaney, Ian McNeice, Ian Hart",/s96XNz6eBsYDK3A9nVyEuHdv7BG.jpg,/wY1Rn2DnmDt7QKnGSH5be3JM7u7.jpg
469,"House of the Spirits, The (1993)",Drama|Romance,Bille August,"Meryl Streep, Glenn Close, Jeremy Irons, Winona Ryder, Antonio Banderas",/pS5xqILNBxcjRqLZROIkO4wszrU.jpg,/im6mZxeUMq71cBqqQmzLGDVdIXd.jpg
470,House Party 3 (1994),Comedy,Eric Meza,"Christopher Reid, Christopher Martin, Angela Means, Khandi Alexander, Bernie Mac",/jLUgvHO3vVLkzKs3OcYksGPbLnA.jpg,/5UjsS8YeJEe6EXXlUc1uHCmTkZy.jpg
471,"Hudsucker Proxy, The (1994)",Comedy,Joel Coen; Ethan Coen,"Tim Robbins, Jennifer Jason Leigh, Paul Newman, Charles Durning, Jim True-Frost",/xBQBr6Q1OTivouBK66oFgy86n03.jpg,/gXo423uIRgBOsfQrrqJfVVcySif.jpg
472,I'll Do Anything (1994),Comedy|Drama,James L. Brooks,"Nick Nolte, Whittni Wright, Albert Brooks, Julie Kavner, Joely Richardson",/oroT4oMzldeKglEAnMT94o3KN66.jpg,/4OA6xrToD64FaeUcEdKeoysz6Mw.jpg
473,In the Army Now (1994),Comedy|War,Daniel Petrie Jr.,"Pauly Shore, Andy Dick, Lori Petty, David Alan Grier, Esai Morales",/cNIIDaJM9nsDP9tTmAN6sjKpeiN.jpg,/94udTcVXzo8nsN1yrgs3CbKAvC0.jpg
474,In the Line of Fire (1993),Action|Thriller,Wolfgang Petersen,"Clint Eastwood, John Malkovich, Rene Russo, Dylan McDermott, Gary Cole",/3NvOFpmyECI3DNExYMtFIRcGMsu.jpg,/zYM9IbF08gB1Ip3Qee19HPvNY8T.jpg
475,In the Name of the Father (1993),Drama,Jim Sheridan,"Daniel Day-Lewis, Pete Postlethwaite, Emma Thompson, John Lynch, Corin Redgrave",/3NcIkKxaO2SmRVsG1v50XhtmL0f.jpg,/gUIVD0rFWVB8Okk8wU8dQxjOYnZ.jpg
476,"Inkwell, The (1994)",Comedy|Drama,Matty Rich,"Larenz Tate, Joe Morton, Suzzanne Douglas, Glynn Turman, Vanessa Bell Calloway",/b5qUq9l6ci9KzzAqYhpdxzjY7qi.jpg,/3neYS5s3FcF8efaaycRSVkjJ4af.jpg
477,What's Love Got to Do with It? (1993),Drama|Musical,Brian Gibson,"Angela Bassett, Laurence Fishburne, Vanessa Bell Calloway, Jenifer Lewis, Khandi Alexander",/btC4819GhihmkCELqO3qgepNGos.jpg,/bNZsRKtsfQAc7LZ7k8RnTK6H5n6.jpg
478,Jimmy Hollywood (1994),Comedy|Crime|Drama,Barry Levinson,"Joe Pesci, Christian Slater, Victoria Abril, Jason Beghe, John Cothran",/o066KgKkw32T4ShvgYO7qHDzZt0.jpg,/qVQmGToej01BjzZ1FUPGKNSiK7n.jpg
479,Judgment Night (1993),Action|Crime|Thriller,Stephen Hopkins,"Emilio Estevez, Cuba Gooding Jr., Denis Leary, Stephen Dorff, Jeremy Piven",/3rvvpS9YPM5HB2f4HYiNiJVtdam.jpg,/lIuseocAIWrEq8zl4EBCBH96e4z.jpg
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,Steven Spielberg,"Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck",/63viWuPfYQjRYLSZSZNq7dglJP5.jpg,/o7LzVmlOSYc3EspyVMC9bsTTARc.jpg
481,Kalifornia (1993),Drama|Thriller,Dominic Sena,"Brad Pitt, David Duchovny, Juliette Lewis, Michelle Forbes, Sierra Pecheur",/aXyA3UvVaXBoX2zq9zH7NcK5rKT.jpg,/mSYuqQE8MXwzz3CqtuEIR2cyUfm.jpg
482,Killing Zoe (1994),Crime|Drama|Thriller,Roger Avary,"Eric Stoltz, Julie Delpy, Jean-Hugues Anglade, Tai Thai, Bruce Ramsay",/k3UEKMVnkljOlsO5sLmz87YGlaG.jpg,/lA2EYuuyvWDDSL9rqONIByoQRDy.jpg
484,Lassie (1994),Adventure|Children,Daniel Petrie,"Tom Guiry, Helen Slater, Jon Tenney, Brittany Boyd, Frederic Forrest",/mz8nOwwuOntjoBuIxNXePLzjZ32.jpg,/xX2vIe7mGE4wo1NSWFlxTQLV6cK.jpg
485,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,John McTiernan,"Arnold Schwarzenegger, Austin O'Brien, Bridgette Wilson, F. Murray Abraham, Art Carney",/vkhEaWAv5j3qgrOGp3BgMeiYPKj.jpg,/bumIpNTKmLY380bruTgIDTrXfpZ.jpg
486,Life with Mikey (1993),Comedy,James Lapine,"Michael J. Fox, Nathan Lane, Cyndi Lauper, David Krumholtz, David Huddleston",/dKsvF5t5xsm17HG3GJzQQGJpJzP.jpg,/wvg3tUVZ4iv7xjBRlyyWyvzLshA.jpg
487,Lightning Jack (1994),Comedy|Western,Simon Wincer,"Paul Hogan, Beverly D'Angelo, Cuba Gooding Jr., Pat Hingle, Richard Riehle",/4YoRERjKWO2442ezcvgEjAZuxWP.jpg,/pVRzlfalhzWmz87LH16Q2LmTXyu.jpg
488,M. Butterfly (1993),Drama|Romance,David Cronenberg,"Jeremy Irons, John Lone, Barbara Sukowa, Annabel Leventon, Shizuko Hoshi",/vfutnJ9sgpAtNuPemksd26gd5dC.jpg,/7cqxSTOUe0olgvjXxRs8XedFjOr.jpg
489,Made in America (1993),Comedy,Richard Benjamin,"Whoopi Goldberg, Ted Danson, Nia Long, Will Smith, Paul Rodríguez",/1NLhOZN4AcTSvEPMI3HCjTVSfvy.jpg,/lTrHk6DznYoAGr7biPkdIbb4WGo.jpg
490,Malice (1993),Thriller,Harold Becker,"Alec Baldwin, Nicole Kidman, Bill Pullman, Bebe Neuwirth, George C. Scott",/oQoe4eIzDjQSSqGvLgJFjXtEkNv.jpg,/v9pxyF8VvM157VbvKfjIOd4G38P.jpg
491,"Man Without a Face, The (1993)",Drama,Mel Gibson,"Mel Gibson, Nick Stahl, Margaret Whitton, Fay Masterson, Gaby Hoffmann",/9dmH2jc6jwlZo90JQTFOx4XaBWt.jpg,/eq5mrlYcu142Z8io1bdVPwGxx34.jpg
492,Manhattan Murder Mystery (1993),Comedy|Mystery,Woody Allen,"Woody Allen, Diane Keaton, Jerry Adler, Alan Alda, Anjelica Huston",/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg,/px0d4Kzn9683SHLMS9K3e5OHk2H.jpg
493,Menace II Society (1993),Action|Crime|Drama,Allen Hughes; Albert Hughes,"Tyrin Turner, Larenz Tate, Glenn Plummer, Jada Pinkett Smith, Samuel L. Jackson",/nS7yqmSVeNoH22VXj69JoFCxW1h.jpg,/s5PP0ryxAo12jzvPntSEybahpCw.jpg
494,Executive Decision (1996),Action|Adventure|Thriller,Stuart Baird,"Kurt Russell, Steven Seagal, Halle Berry, John Leguizamo, Oliver Platt",/hLjXkFr9fHlWzRVwu1T31QSVHRq.jpg,/ct9dN0QUh5SMAexvyQ9IaA7HpOP.jpg
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,Nagisa Ōshima,"Eiko Matsuda, Tatsuya Fuji, Aoi Nakajima, Yasuko Matsui, Meika Seri",/AiFQbgjgSXWPfbi9iIYT39iXWMW.jpg,/g3L6tOvJIRWSkxnhmoEW1SKEvW3.jpg
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,Tom Noonan,"Karen Sillas, Tom Noonan",/mke5aNX5cT6JIWk2ER4ng9dGNNL.jpg,/8EqsebNbijFWEdiW9poMZ9eXjWf.jpg
497,Much Ado About Nothing (1993),Comedy|Romance,Kenneth Branagh,"Emma Thompson, Kenneth Branagh, Kate Beckinsale, Denzel Washington, Michael Keaton",/tvltGP6vYOkHdURag0jPSjhPUAV.jpg,/dktr46Mbdr2DpHmqe5ruUmiu6qN.jpg
499,Mr. Wonderful (1993),Comedy|Romance,Anthony Minghella,"Matt Dillon, Annabella Sciorra, Mary-Louise Parker, William Hurt, Vincent D'Onofrio",/AtUjyMEXPR41JWZzGfHEzgmrrHq.jpg,/ryFVXPn95BESMqomIHElOyeyNzD.jpg
500,Mrs. Doubtfire (1993),Comedy|Drama,Chris Columbus,"Robin Williams, Sally Field, Lisa Jakub, Matthew Lawrence, Mara Wilson",/shHrSmXS5140o6sQzgzXxn3KqSm.jpg,/f9X91dUckoRzOZlw4XBUOfkN9FC.jpg
501,Naked (1993),Drama,Mike Leigh,"David Thewlis, Lesley Sharp, Katrin Cartlidge, Greg Cruttwell, Claire Skinner",/xMYP4uaNeyPmX4FQ2xxWk2eIN6K.jpg,/uIh3mW3AuSM7ww7NYtvSWDQ1zc7.jpg
502,"Next Karate Kid, The (1994)",Action|Children|Romance,Christopher Cain,"Pat Morita, Hilary Swank, Michael Ironside, Constance Towers, Chris Conrad",/wI3gCi9w1cuUJCiwhviAy46we9Q.jpg,/kgqgbPB2snzVlkMkQjYAvmF1hkc.jpg
504,No Escape (1994),Action|Drama|Sci-Fi,Martin Campbell,"Ray Liotta, Lance Henriksen, Stuart Wilson, Kevin Dillon, Kevin J. O'Connor",/jRwMdEb5bxwVARU2VmOADTflLfZ.jpg,/jVgQzfKgJ7kCvviscQXpSPD208X.jpg
505,North (1994),Comedy,Rob Reiner,"Elijah Wood, Bruce Willis, Jason Alexander, Julia Louis-Dreyfus, Jon Lovitz",/e4JEG7dstmurXMUPOW9Jy6UDR9F.jpg,/ddtoVAha6yUyuMdHUWMzn5o5njX.jpg
506,Orlando (1992),Drama|Fantasy|Romance,Sally Potter,"Tilda Swinton, Billy Zane, Lothaire Bluteau, John Wood, Charlotte Valandrey",/seRawEs8eQ8rWfkBm6QC39EQEAU.jpg,/AoMYwa8yRvXcbRKdD5s8VwIN3NA.jpg
507,"Perfect World, A (1993)",Crime|Drama|Thriller,Clint Eastwood,"Kevin Costner, Clint Eastwood, Laura Dern, T.J. Lowther, Bradley Whitford",/kWX2CYM5TbWaZwll4ysh7OjVUmJ.jpg,/xTZvY5qVsOKinCuYgx9GZ9opXiM.jpg
508,Philadelphia (1993),Drama,Jonathan Demme,"Tom Hanks, Denzel Washington, Jason Robards, Mary Steenburgen, Antonio Banderas",/tFe5Yoo5zT495okA49bq1vPPkiV.jpg,/nWO4sGqH950N2fij8X0Pwumqe9k.jpg
509,"Piano, The (1993)",Drama|Romance,Jane Campion,"Holly Hunter, Harvey Keitel, Sam Neill, Anna Paquin, Cliff Curtis",/rx8RKXn8OtuS6lqloYsjyrGOUp4.jpg,/c2O99arhWcuLexMHiuRfSuDMpYm.jpg
510,Poetic Justice (1993),Drama,John Singleton,"Janet Jackson, Tupac Shakur, Regina King, Joe Torry, Roger Guenveur Smith",/6jE7Vzh3edBQtbbDcF4AC5gMX2g.jpg,/lNvlerKoYwboltmK7hQfgxsYtNP.jpg
511,"Program, The (1993)",Action|Drama,David S. Ward,"James Caan, Halle Berry, Omar Epps, Craig Sheffer, Kristy Swanson",/4pdbutHc9SLEPmdLKtlVffiLByP.jpg,/xuUDm3AGTaCxN9I8x6GxKtBlYfO.jpg
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,Stuart Orme,"Donald Sutherland, Eric Thal, Julie Warner, Keith David, Will Patton",/8xJGom6fUqmVhJ7EWprZEHygUis.jpg,/pEpm3o5GM1YU48VrczRP8pdWNAG.jpg
513,Radioland Murders (1994),Comedy|Mystery|Romance,Mel Smith,"Brian Benben, Mary Stuart Masterson, Ned Beatty, Scott Michael Campbell, Brion James",/l9pvl3AH4UsUvLn4yUP0RR4pltx.jpg,/6TqfA0WFh9t5lhxPg9rwAswM9Yv.jpg
514,"Ref, The (1994)",Comedy,Ted Demme,"Denis Leary, Judy Davis, Kevin Spacey, Robert J. Steinmiller Jr., Glynis Johns",/ym7Kx3iDmalK8kXKvVQwnFYABEV.jpg,/jRFC2W21pWAwKUqbEmvG5mVbcle.jpg
515,"Remains of the Day, The (1993)",Drama|Romance,James Ivory,"Anthony Hopkins, Emma Thompson, James Fox, Christopher Reeve, Hugh Grant",/uDGDtqSvuch324WnM7Ukdp1bCAQ.jpg,/vFhxd3Z1zaV3Yu5XLpvWzSxJCe8.jpg
516,Renaissance Man (1994),Comedy|Drama,Penny Marshall,"Danny DeVito, Gregory Hines, James Remar, Ed Begley Jr., Lillo Brancato",/iPRtaSfN8gNWFclgrcg5oD3V41i.jpg,/bNZ4G2h9EABULTThr7lEx9ODzoj.jpg
